Date,Open,High,Low,Close,Volume,Adj Close
1995-06-28,95.00,96.625,94.375,96.125,12482400,17.399767
1995-06-27,98.125,98.6875,94.50,95.375,13119600,17.264009
1995-06-26,98.50,99.25,98.00,98.25,8720000,17.784418
1995-06-23,97.50,99.375,97.25,98.625,9846400,17.852297
1995-06-22,97.375,99.125,97.375,97.50,17376800,17.648659
1995-06-21,98.00,98.625,97.125,97.125,14322000,17.580779
1995-06-20,93.875,98.00,93.875,97.75,14275600,17.693912
1995-06-19,93.375,94.625,93.25,93.75,9506800,16.969864
1995-06-16,93.125,93.625,92.625,92.625,10787200,16.766226
1995-06-15,93.625,94.00,93.00,93.00,8771600,16.834105
1995-06-14,91.875,93.375,91.875,93.00,10250000,16.834105
1995-06-13,91.375,92.25,90.875,91.75,11620800,16.60784
1995-06-12,90.50,90.75,89.75,90.25,11982800,16.336323
1995-06-09,89.625,90.25,88.625,89.125,13233600,16.132684
1995-06-08,90.125,90.75,88.375,89.375,13576000,16.177937
1995-06-07,90.75,91.375,89.00,89.875,15786400,16.268443
1995-06-06,92.375,92.75,91.375,91.375,12009600,16.539961
1995-06-05,91.75,93.50,90.00,91.25,23404000,16.517335
1995-06-02,93.625,95.375,93.375,93.875,7966800,16.992491
1995-06-01,93.50,95.00,93.375,94.25,10111600,17.06037
1995-05-31,92.375,93.625,91.875,93.00,11002000,16.834105
1995-05-30,95.625,95.75,91.50,92.625,12600000,16.766226
1995-05-26,96.625,97.50,94.50,95.00,8883200,17.196129
1995-05-25,96.25,97.875,95.875,96.75,11550800,17.5129
1995-05-24,97.50,97.875,94.50,96.125,12646800,17.399767
1995-05-23,95.50,97.625,95.50,97.25,14118400,17.603406
1995-05-22,93.50,95.375,93.50,95.25,8920400,17.241382
1995-05-19,92.25,93.75,92.25,93.375,16259200,16.901985
1995-05-18,94.625,96.125,93.125,93.125,13725600,16.856732
1995-05-17,95.00,95.625,94.75,94.875,9618000,17.173503
1995-05-16,94.25,95.875,94.25,94.625,10934800,17.12825
1995-05-15,94.50,95.375,94.125,95.00,7635200,17.196129
1995-05-12,93.75,95.625,93.75,94.375,10657600,17.082997
1995-05-11,93.50,95.125,93.25,94.25,10339200,17.06037
1995-05-10,93.875,95.00,93.875,93.875,11563600,16.992491
1995-05-09,94.125,94.375,93.375,93.625,11119600,16.947238
1995-05-08,92.75,95.25,92.625,93.75,10813600,16.969864
1995-05-05,94.25,94.625,92.875,93.125,12219200,16.856732
1995-05-04,94.75,96.125,93.25,93.75,17428000,16.969864
1995-05-03,93.00,94.625,93.00,94.25,10689600,17.015117
1995-05-02,91.625,93.375,91.625,92.875,13611200,16.766885
1995-05-01,93.875,94.25,91.75,92.125,13615200,16.631487
1995-04-28,96.00,96.25,94.25,94.625,20002400,17.082816
1995-04-27,94.875,96.875,94.625,96.875,13900400,17.489012
1995-04-26,93.125,95.75,92.875,95.25,14798000,17.195648
